Zhou,2,32,27,30,28,25,23,240000,360000,,,,,
Zhou,3,35,30,34,32,28,26,360000,720000,,,,,
Zhou,4,39,33,37,35,31,30,480000,1200000,,,,,
Zhou,5,42,37,40,38,35,33,600000,1800000,,,,,
Zhou,6,45,40,44,42,38,36,720000,2520000,,,,,
Zhou,7,49,43,47,45,41,40,840000,3360000,,,,,
Zhou,8,52,47,50,48,45,43,840000,3360000,,,,,
Zhou,9,52,47,50,48,45,43,840000,3360000,,,,,
Zhou,10,52,47,50,48,45,43,840000,3360000,,,,,
Zhou,11,52,47,50,48,45,43,840000,3360000,,,,,
Magnussen,1,28,32,23,30,27,25,330000,330000,3,0,8,2,8
Magnussen,2,32,35,26,34,30,28,660000,990000,,,,,
Magnussen,3,35,39,30,37,33,31,990000,1980000,,,,,
Magnussen,4,38,42,33,40,37,35,1320000,3300000,,,,,
Magnussen,5,42,45,36,44,40,38,1650000,4950000,,,,,
Magnussen,6,45,49,40,47,43,41,1980000,6930000,,,,,
Magnussen,7,48,52,43,50,47,45,2310000,9240000,,,,,
Magnussen,8,52,55,46,54,50,48,2310000,9240000,,,,,
Magnussen,9,52,55,46,54,50,48,2310000,9240000,,,,,
Magnussen,10,52,55,46,54,50,48,2310000,9240000,,,,,
Magnussen,11,52,55,46,54,50,48,2310000,9240000,,,,,
Latifi,1,30,31,35,33,37,39,1770000,1770000,3,0,9,1,8
Latifi,2,33,35,38,37,40,42,3540000,5310000,,,,,
Latifi,3,36,38,42,40,44,45,5310000,10620000,,,,,
Latifi,4,40,41,45,43,47,49,7080000,17700000,,,,,
Latifi,5,43,45,48,47,50,52,8850000,26550000,,,,,
Latifi,6,46,48,52,50,54,55,10620000,37170000,,,,,
Latifi,7,50,51,55,53,57,59,12390000,49560000,,,,,
Latifi,8,53,55,58,57,60,62,12390000,49560000,,,,,
Latifi,9,53,55,58,57,60,62,12390000,49560000,,,,,
Latifi,10,53,55,58,57,60,62,12390000,49560000,,,,,
Latifi,11,53,55,58,57,60,62,12390000,49560000,,,,,
Schumacher,1,11,10,17,19,15,13,3000,3000,3,0,10,1,8
Schumacher,2,15,13,20,22,18,17,6000,9000,,,,,
Schumacher,3,18,16,24,25,22,20,9000,18000,,,,,
Schumacher,4,21,20,27,29,25,23,12000,30000,,,,,
Schumacher,5,25,23,30,32,28,27,15000,45000,,,,,
Schumacher,6,28,26,34,35,32,30,18000,63000,,,,,
Schumacher,7,31,30,37,39,35,33,21000,84000,,,,,
Schumacher,8,35,33,40,42,38,37,21000,84000,,,,,
Schumacher,9,35,33,40,42,38,37,21000,84000,,,,,
Schumacher,10,35,33,40,42,38,37,21000,84000,,,,,
Schumacher,11,35,33,40,42,38,37,21000,84000,,,,,
Albon,1,30,34,26,28,35,32,780000,780000,3,0,11,2,8
Albon,2,33,37,30,31,39,35,1560000,2340000,,,,,
Albon,3,37,40,33,35,42,38,2340000,4680000,,,,,
Albon,4,40,44,36,38,45,42,3120000,7800000,,,,,
Albon,5,43,47,40,41,49,45,3900000,11700000,,,,,
Albon,6,47,50,43,45,52,48,4680000,16380000,,,,,
Albon,7,50,54,46,48,55,52,5460000,21840000,,,,,
Albon,8,53,57,50,51,59,55,5460000,21840000,,,,,
Albon,9,53,57,50,51,59,55,5460000,21840000,,,,,
Albon,10,53,57,50,51,59,55,5460000,21840000,,,,,
Albon,11,53,57,50,51,59,55,5460000,21840000,,,,,
Tsunoda,1,40,37,42,38,35,33,3750000,3750000,3,0,7,1,8
Tsunoda,2,44,40,45,42,38,36,7500000,11250000,,,,,
Tsunoda,3,47,43,49,45,41,40,11250000,22500000,,,,,
Tsunoda,4,50,47,52,48,45,43,15000000,37500000,,,,,
Tsunoda,5,54,50,55,52,48,46,18750000,56250000,,,,,
Tsunoda,6,57,53,59,55,51,50,22500000,78750000,,,,,
Tsunoda,7,60,57,62,58,55,53,26250000,105000000,,,,,
Tsunoda,8,64,60,65,62,58,56,26250000,105000000,,,,,
Tsunoda,9,64,60,65,62,58,56,26250000,105000000,,,,,
Tsunoda,10,64,60,65,62,58,56,26250000,105000000,,,,,
Tsunoda,11,64,60,65,62,58,56,26250000,105000000,,,,,
Stroll,1,45,42,40,38,36,44,7500000,7500000,3,0,8,2,8
Stroll,2,49,45,43,41,40,47,15000000,22500000,,,,,
Stroll,3,52,48,47,45,43,50,22500000,45000000,,,,,
Stroll,4,55,52,50,48,46,54,30000000,75000000,,,,,
Stroll,5,59,55,53,51,50,57,37500000,112500000,,,,,
Stroll,6,62,58,57,55,53,60,45000000,157500000,,,,,
Stroll,7,65,62,60,58,56,64,52500000,210000000,,,,,
Stroll,8,69,65,63,61,60,67,52500000,210000000,,,,,
Stroll,9,69,65,63,61,60,67,52500000,210000000,,,,,
Stroll,10,69,65,63,61,60,67,52500000,210000000,,,,,
Stroll,11,69,65,63,61,60,67,52500000,210000000,,,,,
Bottas,1,42,46,37,40,44,38,7500000,7500000,3,0,9,1,8
Bottas,2,45,49,40,44,47,42,15000000,22500000,,,,,
Bottas,3,49,52,43,47,51,45,22500000,45000000,,,,,
Bottas,4,52,56,47,50,54,48,30000000,75000000,,,,,
Bottas,5,55,59,50,54,57,52,37500000,112500000,,,,,
Bottas,6,59,62,53,57,61,55,45000000,157500000,,,,,
Bottas,7,62,66,57,60,64,58,52500000,210000000,,,,,
Bottas,8,65,69,60,64,67,62,52500000,210000000,,,,,
Bottas,9,65,69,60,64,67,62,52500000,210000000,,,,,
Bottas,10,65,69,60,64,67,62,52500000,210000000,,,,,
Bottas,11,65,69,60,64,67,62,52500000,210000000,,,,,
Ocon,1,40,47,41,49,45,43,15000000,15000000,3,0,10,2,8
Ocon,2,43,50,45,52,48,47,30000000,45000000,,,,,
Ocon,3,46,54,48,55,52,50,45000000,90000000,,,,,
Ocon,4,50,57,51,59,55,53,60000000,150000000,,,,,
Ocon,5,53,60,55,62,58,57,75000000,225000000,,,,,
Ocon,6,56,64,58,65,62,60,90000000,315000000,,,,,
Ocon,7,60,67,61,69,65,63,105000000,420000000,,,,,
Ocon,8,63,70,65,72,68,67,105000000,420000000,,,,,
Ocon,9,63,70,65,72,68,67,105000000,420000000,,,,,
Ocon,10,63,70,65,72,68,67,105000000,420000000,,,,,
Ocon,11,63,70,65,72,68,67,105000000,420000000,,,,,
Vettel,1,47,44,45,42,40,49,15000000,15000000,3,0,11,1,8
Vettel,2,51,47,49,45,43,52,30000000,45000000,,,,,
Vettel,3,54,50,52,48,47,56,45000000,90000000,,,,,
Vettel,4,57,54,55,52,50,59,60000000,150000000,,,,,
Vettel,5,61,57,59,55,53,62,75000000,225000000,,,,,
Vettel,6,64,60,62,58,57,66,90000000,315000000,,,,,
Vettel,7,67,64,65,62,60,69,105000000,420000000,,,,,
Vettel,8,71,67,69,65,63,72,105000000,420000000,,,,,
Vettel,9,71,67,69,65,63,72,105000000,420000000,,,,,
Vettel,10,71,67,69,65,63,72,105000000,420000000,,,,,
Vettel,11,71,67,69,65,63,72,105000000,420000000,,,,,
Ricciardo,1,42,40,44,48,50,46,15000000,15000000,3,0,7,2,8
Ricciardo,2,45,44,47,51,53,49,30000000,45000000,,,,,
Ricciardo,3,49,47,51,54,56,52,45000000,90000000,,,,,
Ricciardo,4,52,50,54,58,60,56,60000000,150000000,,,,,
Ricciardo,5,55,54,57,61,63,59,75000000,225000000,,,,,
Ricciardo,6,59,57,61,64,66,62,90000000,315000000,,,,,
Ricciardo,7,62,60,64,68,70,66,105000000,420000000,,,,,
Ricciardo,8,65,64,67,71,73,69,105000000,420000000,,,,,
Ricciardo,9,65,64,67,71,73,69,105000000,420000000,,,,,
Ricciardo,10,65,64,67,71,73,69,105000000,420000000,,,,,
Ricciardo,11,65,64,67,71,73,69,105000000,420000000,,,,,
Perez,1,47,45,52,43,48,50,28500000,28500000,3,0,8,1,8
Perez,2,50,48,55,46,52,54,57000000,85500000,,,,,
Perez,3,53,51,59,50,55,57,85500000,171000000,,,,,
Perez,4,57,55,62,53,58,60,114000000,285000000,,,,,
Perez,5,60,58,65,56,62,64,142500000,427500000,,,,,
Perez,6,63,61,69,60,65,67,171000000,598500000,,,,,
Perez,7,67,65,72,63,68,70,199500000,798000000,,,,,
Perez,8,70,68,75,66,72,74,199500000,798000000,,,,,
Perez,9,70,68,75,66,72,74,199500000,798000000,,,,,
Perez,10,70,68,75,66,72,74,199500000,798000000,,,,,
Perez,11,70,68,75,66,72,74,199500000,798000000,,,,,
Alonso,1,52,49,47,51,43,45,28500000,28500000,3,0,9,1,8
Alonso,2,56,52,50,54,47,48,57000000,85500000,,,,,
Alonso,3,59,55,54,57,50,52,85500000,171000000,,,,,
Alonso,4,62,59,57,61,53,55,114000000,285000000,,,,,
Alonso,5,66,62,60,64,57,58,142500000,427500000,,,,,
Alonso,6,69,65,64,67,60,62,171000000,598500000,,,,,
Alonso,7,72,69,67,71,63,65,199500000,798000000,,,,,
Alonso,8,76,72,70,74,67,68,199500000,798000000,,,,,
Alonso,9,76,72,70,74,67,68,199500000,798000000,,,,,
Alonso,10,76,72,70,74,67,68,199500000,798000000,,,,,
Alonso,11,76,72,70,74,67,68,199500000,798000000,,,,,
Gasly,1,49,53,45,47,51,44,28500000,28500000,3,0,10,2,8
Gasly,2,52,56,49,51,54,47,57000000,85500000,,,,,
Gasly,3,56,60,52,54,58,50,85500000,171000000,,,,,
Gasly,4,59,63,55,57,61,54,114000000,285000000,,,,,
Gasly,5,62,66,59,61,64,57,142500000,427500000,,,,,
Gasly,6,66,70,62,64,68,60,171000000,598500000,,,,,
Gasly,7,69,73,65,67,71,64,199500000,798000000,,,,,
Gasly,8,72,76,69,71,74,67,199500000,798000000,,,,,
Gasly,9,72,76,69,71,74,67,199500000,798000000,,,,,
Gasly,10,72,76,69,71,74,67,199500000,798000000,,,,,
Gasly,11,72,76,69,71,74,67,199500000,798000000,,,,,
Sainz,1,44,51,50,48,46,53,28500000,28500000,3,0,11,1,8
Sainz,2,47,55,53,51,49,57,57000000,85500000,,,,,
Sainz,3,51,58,56,54,52,60,85500000,171000000,,,,,
Sainz,4,54,61,60,58,56,63,114000000,285000000,,,,,
Sainz,5,57,65,63,61,59,67,142500000,427500000,,,,,
Sainz,6,61,68,66,64,62,70,171000000,598500000,,,,,
Sainz,7,64,71,70,68,66,73,199500000,798000000,,,,,
Sainz,8,67,75,73,71,69,77,199500000,798000000,,,,,
Sainz,9,67,75,73,71,69,77,199500000,798000000,,,,,
Sainz,10,67,75,73,71,69,77,199500000,798000000,,,,,
Sainz,11,67,75,73,71,69,77,199500000,798000000,,,,,
Leclerc,1,48,46,54,52,55,50,54000000,54000000,3,0,7,2,8
Leclerc,2,51,50,57,55,59,53,108000000,162000000,,,,,
Leclerc,3,55,53,60,58,62,57,162000000,324000000,,,,,
Leclerc,4,58,56,64,62,65,60,216000000,540000000,,,,,
Leclerc,5,61,60,67,65,69,63,270000000,810000000,,,,,
Leclerc,6,65,63,70,68,72,67,324000000,1134000000,,,,,
Leclerc,7,68,66,74,72,75,70,378000000,1512000000,,,,,
Leclerc,8,71,70,77,75,80,73,378000000,1512000000,,,,,
Leclerc,9,71,70,77,75,80,73,378000000,1512000000,,,,,
Leclerc,10,71,70,77,75,80,73,378000000,1512000000,,,,,
Leclerc,11,71,70,77,75,80,73,378000000,1512000000,,,,,
Russell,1,54,56,48,47,50,52,54000000,54000000,3,0,8,1,8
Russell,2,57,59,52,50,54,55,108000000,162000000,,,,,
Russell,3,61,62,55,53,57,59,162000000,324000000,,,,,
Russell,4,64,66,58,57,60,62,216000000,540000000,,,,,
Russell,5,67,69,62,60,64,65,270000000,810000000,,,,,
Russell,6,71,72,65,63,67,69,324000000,1134000000,,,,,
Russell,7,74,76,68,67,70,72,378000000,1512000000,,,,,
Russell,8,77,80,72,70,74,75,378000000,1512000000,,,,,
Russell,9,77,80,72,70,74,75,378000000,1512000000,,,,,
Russell,10,77,80,72,70,74,75,378000000,1512000000,,,,,
Russell,11,77,80,72,70,74,75,378000000,1512000000,,,,,
Norris,1,51,49,47,56,52,54,54000000,54000000,3,0,9,2,8
Norris,2,54,52,50,60,56,58,108000000,162000000,,,,,
Norris,3,57,55,54,63,59,61,162000000,324000000,,,,,
Norris,4,61,59,57,66,62,64,216000000,540000000,,,,,
Norris,5,64,62,60,70,66,68,270000000,810000000,,,,,
Norris,6,67,65,64,73,69,71,324000000,1134000000,,,,,
Norris,7,71,69,67,76,72,75,378000000,1512000000,,,,,
Norris,8,74,72,70,80,76,80,378000000,1512000000,,,,,
Norris,9,74,72,70,80,76,80,378000000,1512000000,,,,,
Norris,10,74,72,70,80,76,80,378000000,1512000000,,,,,
Norris,11,74,72,70,80,76,80,378000000,1512000000,,,,,
Verstappen,1,57,53,51,49,55,47,54000000,54000000,3,0,10,1,8
Verstappen,2,60,56,54,52,58,51,108000000,162000000,,,,,
Verstappen,3,63,60,58,56,61,54,162000000,324000000,,,,,
Verstappen,4,67,63,61,59,65,57,216000000,540000000,,,,,
Verstappen,5,70,66,64,62,68,61,270000000,810000000,,,,,
Verstappen,6,73,70,68,66,71,64,324000000,1134000000,,,,,
Verstappen,7,77,73,71,69,75,67,378000000,1512000000,,,,,
Verstappen,8,80,76,74,72,78,71,378000000,1512000000,,,,,
Verstappen,9,80,76,74,72,78,71,378000000,1512000000,,,,,
Verstappen,10,80,76,74,72,78,71,378000000,1512000000,,,,,
Verstappen,11,80,76,74,72,78,71,378000000,1512000000,,,,,
Hamilton,1,53,55,57,48,51,50,54000000,54000000,3,0,11,2,8
Hamilton,2,57,58,60,51,55,53,108000000,162000000,,,,,
Hamilton,3,60,62,64,54,58,56,162000000,324000000,,,,,
Hamilton,4,63,65,67,58,61,60,216000000,540000000,,,,,
Hamilton,5,67,68,70,61,65,63,270000000,810000000,,,,,
Hamilton,6,70,72,74,64,68,66,324000000,1134000000,,,,,
Hamilton,7,73,75,77,68,71,70,378000000,1512000000,,,,,
Hamilton,8,77,78,80,71,75,73,378000000,1512000000,,,,,
Hamilton,9,77,78,80,71,75,73,378000000,1512000000,,,,,
Hamilton,10,77,78,80,71,75,73,378000000,1512000000,,,,,
Hamilton,11,77,78,80,71,75,73,378000000,1512000000,,,,,
Brakes,The Clog,1,1,3,2,6,1,1000,1000,1,0,10,1,11
Brakes,The Clog,2,2,4,3,7,0.98,2000,3000,,,,,
Brakes,The Clog,3,3,5,4,8,0.96,3000,6000,,,,,
Brakes,The Clog,4,4,6,5,9,0.94,4000,10000,,,,,
Brakes,The Clog,5,5,7,6,11,0.91,5000,15000,,,,,
Brakes,The Clog,6,6,8,7,12,0.89,6000,21000,,,,,
Brakes,The Clog,7,7,9,8,14,0.87,7000,28000,,,,,
Brakes,The Clog,8,8,10,9,15,0.85,8000,36000,,,,,
Brakes,The Clog,9,9,11,10,17,0.83,9000,45000,,,,,
Brakes,The Clog,10,10,12,11,18,0.81,10000,55000,,,,,
Brakes,The Clog,11,11,13,12,21,0.81,10000,55000,,,,,
Brakes,The Crunch,1,10,2,7,3,0.98,8000,8000,2,0,9,1,9
Brakes,The Crunch,2,11,3,9,5,0.96,16000,24000,,,,,
Brakes,The Crunch,3,13,4,11,6,0.94,24000,48000,,,,,
Brakes,The Crunch,4,15,5,12,7,0.89,32000,80000,,,,,
Brakes,The Crunch,5,16,6,14,8,0.85,40000,120000,,,,,
Brakes,The Crunch,6,18,7,16,9,0.83,48000,168000,,,,,
Brakes,The Crunch,7,20,8,18,11,0.81,56000,224000,,,,,
Brakes,The Crunch,8,21,10,19,12,0.76,64000,288000,,,,,
Brakes,The Crunch,9,23,11,21,14,0.74,64000,288000,,,,,
Brakes,The Crunch,10,23,11,21,14,0.74,64000,288000,,,,,
Brakes,The Crunch,11,23,11,21,14,0.74,64000,288000,,,,,
Brakes,Temper,1,4,3,4,5,0.94,14000,14000,1,0,11,1,11
Brakes,Temper,2,5,4,5,6,0.91,28000,42000,,,,,
Brakes,Temper,3,6,5,7,7,0.89,42000,84000,,,,,
Brakes,Temper,4,7,6,8,8,0.87,56000,140000,,,,,
Brakes,Temper,5,8,8,9,9,0.85,70000,210000,,,,,
Brakes,Temper,6,9,9,10,10,0.83,84000,294000,,,,,
Brakes,Temper,7,11,10,11,11,0.81,98000,392000,,,,,
Brakes,Temper,8,12,11,12,12,0.78,112000,504000,,,,,
Brakes,Temper,9,13,12,13,13,0.74,126000,630000,,,,,
Brakes,Temper,10,14,13,14,14,0.72,140000,770000,,,,,
Brakes,Temper,11,15,14,15,16,0.7,140000,770000,,,,,
Brakes,ApeX,1,5,20,19,3,0.94,330000,330000,3,0,7,1,8
Brakes,ApeX,2,6,22,21,5,0.89,660000,990000,,,,,
Brakes,ApeX,3,8,24,23,7,0.87,990000,1980000,,,,,
Brakes,ApeX,4,10,26,25,8,0.83,1320000,3300000,,,,,
Brakes,ApeX,5,12,28,26,10,0.78,1650000,4950000,,,,,
Brakes,ApeX,6,14,30,28,12,0.74,1980000,6930000,,,,,
Brakes,ApeX,7,16,31,30,14,0.7,2310000,9240000,,,,,
Brakes,ApeX,8,18,33,32,16,0.65,2310000,9240000,,,,,
Brakes,ApeX,9,18,33,32,16,0.65,2310000,9240000,,,,,
Brakes,ApeX,10,18,33,32,16,0.65,2310000,9240000,,,,,
Brakes,ApeX,11,18,33,32,16,0.65,2310000,9240000,,,,,
Brakes,The Catalyst,1,5,2,7,18,0.57,2500000,2500000,2,0,8,1,9
Brakes,The Catalyst,2,6,3,8,20,0.52,5000000,7500000,,,,,
Brakes,The Catalyst,3,8,4,9,22,0.48,7500000,15000000,,,,,
Brakes,The Catalyst,4,9,5,11,24,0.46,10000000,25000000,,,,,
Brakes,The Catalyst,5,10,7,13,26,0.44,12500000,37500000,,,,,
Brakes,The Catalyst,6,12,9,14,27,0.42,15000000,52500000,,,,,
Brakes,The Catalyst,7,14,11,15,28,0.37,17500000,70000000,,,,,
Brakes,The Catalyst,8,15,12,16,30,0.33,20000000,90000000,,,,,
Brakes,The Catalyst,9,16,13,18,32,0.29,20000000,90000000,,,,,
Brakes,The Catalyst,10,16,13,18,32,0.29,20000000,90000000,,,,,
Brakes,The Catalyst,11,16,13,18,32,0.29,20000000,90000000,,,,,
Brakes,C.L.A.W.,1,22,12,20,14,0.74,15000000,15000000,3,0,8,1,8
Brakes,C.L.A.W.,2,24,14,22,16,0.72,30000000,45000000,,,,,
Brakes,C.L.A.W.,3,26,16,24,17,0.68,45000000,90000000,,,,,
Brakes,C.L.A.W.,4,28,18,25,19,0.63,60000000,150000000,,,,,
Brakes,C.L.A.W.,5,30,19,27,21,0.59,75000000,225000000,,,,,
Brakes,C.L.A.W.,6,32,21,29,23,0.55,90000000,315000000,,,,,
Brakes,C.L.A.W.,7,33,23,31,25,0.5,105000000,420000000,,,,,
Brakes,C.L.A.W.,8,35,25,33,27,0.46,105000000,420000000,,,,,
Brakes,C.L.A.W.,9,35,25,33,27,0.46,105000000,420000000,,,,,
Brakes,C.L.A.W.,10,35,25,33,27,0.46,105000000,420000000,,,,,
Brakes,C.L.A.W.,11,35,25,33,27,0.46,105000000,420000000,,,,,
Brakes,True Grit,1,9,10,10,56,0.83,54000000,54000000,3,0,8,1,8
Brakes,True Grit,2,11,12,12,58,0.81,108000000,162000000,,,,,
Brakes,True Grit,3,13,14,13,60,0.76,162000000,324000000,,,,,
Brakes,True Grit,4,15,16,15,62,0.72,216000000,540000000,,,,,
Brakes,True Grit,5,17,17,17,64,0.68,270000000,810000000,,,,,
Brakes,True Grit,6,19,19,19,66,0.63,324000000,1134000000,,,,,
Brakes,True Grit,7,20,21,21,68,0.59,378000000,1512000000,,,,,
Brakes,True Grit,8,22,23,23,70,0.55,378000000,1512000000,,,,,
Brakes,True Grit,9,22,23,23,70,0.55,378000000,1512000000,,,,,
Brakes,True Grit,10,22,23,23,70,0.55,378000000,1512000000,,,,,
Brakes,True Grit,11,22,23,23,70,0.55,378000000,1512000000,,,,,
Gearbox,Steamroller,1,4,2,2,3,0.76,3000,3000,3,0,8,1,8
Gearbox,Steamroller,2,5,4,4,4,0.7,6000,9000,,,,,
Gearbox,Steamroller,3,6,6,5,6,0.63,9000,18000,,,,,
Gearbox,Steamroller,4,7,8,7,7,0.57,12000,30000,,,,,
Gearbox,Steamroller,5,8,10,8,9,0.5,15000,45000,,,,,
Gearbox,Steamroller,6,9,12,10,10,0.44,18000,63000,,,,,
Gearbox,Steamroller,7,11,14,11,12,0.37,21000,84000,,,,,
Gearbox,Steamroller,8,12,16,13,14,0.31,21000,84000,,,,,
Gearbox,Steamroller,9,12,16,13,14,0.31,21000,84000,,,,,
Gearbox,Steamroller,10,12,16,13,14,0.31,21000,84000,,,,,
Gearbox,Steamroller,11,12,16,13,14,0.31,21000,84000,,,,,
Gearbox,Orbit,1,2,9,1,1,0.98,4000,4000,2,0,8,1,9
Gearbox,Orbit,2,3,10,2,2,0.96,8000,12000,,,,,
Gearbox,Orbit,3,4,12,3,3,0.94,12000,24000,,,,,
Gearbox,Orbit,4,5,13,4,4,0.91,16000,40000,,,,,
Gearbox,Orbit,5,6,15,5,5,0.89,20000,60000,,,,,
Gearbox,Orbit,6,6,17,6,6,0.87,24000,84000,,,,,
Gearbox,Orbit,7,7,19,7,7,0.85,28000,112000,,,,,
Gearbox,Orbit,8,7,21,8,8,0.83,32000,144000,,,,,
Gearbox,Orbit,9,8,23,9,8,0.78,36000,180000,,,,,
Gearbox,Orbit,10,9,24,10,9,0.76,40000,220000,,,,,
Gearbox,Orbit,11,10,27,11,9,0.74,40000,220000,,,,,
Gearbox,The Method,1,1,3,16,11,0.98,80000,80000,1,0,9,1,11
Gearbox,The Method,2,3,4,17,12,0.94,160000,240000,,,,,
Gearbox,The Method,3,5,5,18,14,0.89,240000,480000,,,,,
Gearbox,The Method,4,6,6,20,16,0.87,320000,800000,,,,,
Gearbox,The Method,5,7,8,22,18,0.85,400000,1200000,,,,,
Gearbox,The Method,6,9,10,23,19,0.83,480000,1680000,,,,,
Gearbox,The Method,7,11,12,24,20,0.78,560000,2240000,,,,,
Gearbox,The Method,8,12,13,25,22,0.74,640000,2880000,,,,,
Gearbox,The Method,9,13,14,27,24,0.7,640000,2880000,,,,,
Gearbox,The Method,10,13,14,27,24,0.7,640000,2880000,,,,,
Gearbox,The Method,11,13,14,27,24,0.7,0,0,,,,,
Gearbox,The Whirpool,1,22,7,4,5,0.91,520000,520000,3,0,7,1,8
Gearbox,The Whirpool,2,24,9,5,6,0.89,1040000,1560000,,,,,
Gearbox,The Whirpool,3,26,10,6,7,0.85,1560000,3120000,,,,,
Gearbox,The Whirpool,4,27,11,7,9,0.81,2080000,5200000,,,,,
Gearbox,The Whirpool,5,28,12,9,11,0.76,2600000,7800000,,,,,
Gearbox,The Whirpool,6,29,14,11,12,0.74,3120000,10920000,,,,,
Gearbox,The Whirpool,7,31,16,13,13,0.72,3640000,14560000,,,,,
Gearbox,The Whirpool,8,33,17,14,14,0.68,4160000,18720000,,,,,
Gearbox,The Whirpool,9,35,18,15,16,0.63,4160000,18720000,,,,,
Gearbox,The Whirpool,10,35,18,15,16,0.63,4160000,18720000,,,,,
Gearbox,The Whirpool,11,35,18,15,16,0.63,4160000,18720000,,,,,
Gearbox,Mirage,1,6,7,20,5,0.52,1770000,1770000,3,0,8,1,8
Gearbox,Mirage,2,8,9,22,7,0.5,3540000,5310000,,,,,
Gearbox,Mirage,3,10,11,24,8,0.46,5310000,10620000,,,,,
Gearbox,Mirage,4,12,13,25,10,0.42,7080000,17700000,,,,,
Gearbox,Mirage,5,14,14,27,12,0.37,8850000,26550000,,,,,
Gearbox,Mirage,6,16,16,29,14,0.33,10620000,37170000,,,,,
Gearbox,Mirage,7,17,18,31,16,0.29,12390000,49560000,,,,,
Gearbox,Mirage,8,19,20,33,18,0.24,12390000,49560000,,,,,
Gearbox,Mirage,9,19,20,33,18,0.24,12390000,49560000,,,,,
Gearbox,Mirage,10,19,20,33,18,0.24,12390000,49560000,,,,,
Gearbox,Mirage,11,19,20,33,18,0.24,12390000,49560000,,,,,
Gearbox,Spirit,1,18,5,2,20,0.94,5000000,5000000,1,0,10,1,11
Gearbox,Spirit,2,19,6,3,21,0.91,10000000,15000000,,,,,
Gearbox,Spirit,3,20,7,4,22,0.89,15000000,30000000,,,,,
Gearbox,Spirit,4,21,8,5,23,0.87,20000000,50000000,,,,,
Gearbox,Spirit,5,22,9,6,24,0.85,25000000,75000000,,,,,
Gearbox,Spirit,6,23,10,7,25,0.83,30000000,105000000,,,,,
Gearbox,Spirit,7,24,11,8,26,0.81,35000000,140000000,,,,,
Gearbox,Spirit,8,25,12,9,27,0.78,40000000,180000000,,,,,
Gearbox,Spirit,9,26,13,10,28,0.76,45000000,225000000,,,,,
Gearbox,Spirit,10,27,14,11,30,0.74,50000000,275000000,,,,,
Gearbox,Spirit,11,29,15,12,31,0.72,50000000,275000000,,,,,
Gearbox,The Flux,1,9,10,10,8,0.15,54000000,54000000,3,0,8,1,8
Gearbox,The Flux,2,11,12,12,10,0.13,108000000,162000000,,,,,
Gearbox,The Flux,3,13,14,13,12,0.11,162000000,324000000,,,,,
Gearbox,The Flux,4,15,16,15,14,0.09,216000000,540000000,,,,,
Gearbox,The Flux,5,17,17,17,16,0.08,270000000,810000000,,,,,
Gearbox,The Flux,6,19,19,19,18,0.06,324000000,1134000000,,,,,
Gearbox,The Flux,7,20,21,21,20,0.04,378000000,1512000000,,,,,
Gearbox,The Flux,8,22,23,23,22,0.02,378000000,1512000000,,,,,
Gearbox,The Flux,9,22,23,23,22,0.02,378000000,1512000000,,,,,
Gearbox,The Flux,10,22,23,23,22,0.02,378000000,1512000000,,,,,
Gearbox,The Flux,11,22,23,23,22,0.02,378000000,1512000000,,,,,
RearWing,Q.T.3,1,1,6,2,3,1,1000,1000,1,0,11,1,11
RearWing,Q.T.3,2,2,7,3,4,0.98,2000,3000,,,,,
RearWing,Q.T.3,3,3,8,4,5,0.96,3000,6000,,,,,
RearWing,Q.T.3,4,4,9,5,6,0.94,4000,10000,,,,,
RearWing,Q.T.3,5,5,11,6,7,0.91,5000,15000,,,,,
RearWing,Q.T.3,6,6,12,7,8,0.89,6000,21000,,,,,
RearWing,Q.T.3,7,7,14,8,9,0.87,7000,28000,,,,,
RearWing,Q.T.3,8,8,15,9,10,0.85,8000,36000,,,,,
RearWing,Q.T.3,9,9,17,10,11,0.83,9000,45000,,,,,
RearWing,Q.T.3,10,10,18,11,12,0.81,10000,55000,,,,,
RearWing,Q.T.3,11,11,20,12,13,0.78,10000,55000,,,,,
RearWing,The Crest,1,2,2,2,15,0.98,8000,8000,2,0,8,1,9
RearWing,The Crest,2,3,3,3,17,0.94,16000,24000,,,,,
RearWing,The Crest,3,5,5,4,19,0.91,24000,48000,,,,,
RearWing,The Crest,4,7,6,5,21,0.89,32000,80000,,,,,
RearWing,The Crest,5,8,8,6,23,0.85,40000,120000,,,,,
RearWing,The Crest,6,9,10,8,24,0.83,48000,168000,,,,,
RearWing,The Crest,7,11,12,10,25,0.81,56000,224000,,,,,
RearWing,The Crest,8,13,13,11,26,0.76,64000,288000,,,,,
RearWing,The Crest,9,14,15,12,28,0.72,64000,288000,,,,,
RearWing,The Crest,10,14,15,12,28,0.72,64000,288000,,,,,
RearWing,The Crest,11,14,15,12,28,0.72,64000,288000,,,,,
RearWing,The Phoenix,1,10,11,1,1,1,40000,40000,1,0,9,1,11
RearWing,The Phoenix,2,11,12,2,2,0.98,80000,120000,,,,,
RearWing,The Phoenix,3,12,14,3,3,0.96,120000,240000,,,,,
RearWing,The Phoenix,4,13,15,4,4,0.94,160000,400000,,,,,
RearWing,The Phoenix,5,15,16,5,5,0.91,200000,600000,,,,,
RearWing,The Phoenix,6,16,17,6,6,0.89,240000,840000,,,,,
