Norris,6,70,59,64,65,72,_,23000,45425,_,_,_,_,_
Norris,7,75,64,69,70,77,_,57500,102925,_,_,_,_,_
Norris,8,79,68,73,74,81,_,115000,217925,_,_,_,_,_
Norris,9,84,73,78,79,86,_,230000,447925,_,_,_,_,_
Norris,10,84,73,78,79,86,_,230000,676200,_,_,_,_,_
Norris,11,84,73,78,79,86,_,230000,902750,_,_,_,_,_
Verstappen,1,47,36,49,39,44,_,0,0,2,0,0,2,9
Verstappen,2,52,41,54,44,49,_,1725,1725,_,_,_,_,_
Verstappen,3,56,45,58,48,53,_,3450,5175,_,_,_,_,_
Verstappen,4,61,50,63,53,58,_,5750,10925,_,_,_,_,_
Verstappen,5,66,55,68,58,63,_,11500,22425,_,_,_,_,_
Verstappen,6,70,59,72,62,67,_,23000,45425,_,_,_,_,_
Verstappen,7,75,64,77,67,72,_,57500,102925,_,_,_,_,_
Verstappen,8,79,68,81,71,76,_,115000,217925,_,_,_,_,_
Verstappen,9,84,73,86,76,81,_,230000,447925,_,_,_,_,_
Verstappen,10,84,73,86,76,81,_,230000,676200,_,_,_,_,_
Verstappen,11,84,73,86,76,81,_,230000,902750,_,_,_,_,_
Leclerc,1,43,49,47,37,39,_,0,0,2,0,0,1,9
Leclerc,2,48,54,52,42,44,_,1725,1725,_,_,_,_,_
Leclerc,3,52,58,56,46,48,_,3450,5175,_,_,_,_,_
Leclerc,4,57,63,61,51,53,_,5750,10925,_,_,_,_,_
Leclerc,5,62,68,66,56,58,_,11500,22425,_,_,_,_,_
Leclerc,6,66,72,70,60,62,_,23000,45425,_,_,_,_,_
Leclerc,7,71,77,75,65,67,_,57500,102925,_,_,_,_,_
Leclerc,8,75,81,79,69,71,_,115000,217925,_,_,_,_,_
Leclerc,9,80,86,84,74,76,_,230000,447925,_,_,_,_,_
Leclerc,10,80,86,84,74,76,_,230000,676200,_,_,_,_,_
Leclerc,11,80,86,84,74,76,_,230000,902750,_,_,_,_,_
Hamilton,1,36,41,44,49,45,_,0,0,2,0,0,2,9
Hamilton,2,41,46,49,54,50,_,1725,1725,_,_,_,_,_
Hamilton,3,45,50,53,58,54,_,3450,5175,_,_,_,_,_
Hamilton,4,50,55,58,63,59,_,5750,10925,_,_,_,_,_
Hamilton,5,55,60,63,68,64,_,11500,22425,_,_,_,_,_
Hamilton,6,59,64,67,72,68,_,23000,45425,_,_,_,_,_
Hamilton,7,64,69,72,77,73,_,57500,102925,_,_,_,_,_
Hamilton,8,68,73,76,81,77,_,115000,217925,_,_,_,_,_
Hamilton,9,73,78,81,86,82,_,230000,447925,_,_,_,_,_
Hamilton,10,73,78,81,86,82,_,230000,676200,_,_,_,_,_
Hamilton,11,73,78,81,86,82,_,230000,902750,_,_,_,_,_
Sargeant,1,14,15,20,22,24,_,0,0,3,0,0,1,8
Sargeant,2,19,20,25,27,29,_,1650,1650,_,_,_,_,_
Sargeant,3,25,26,31,33,35,_,2750,4400,_,_,_,_,_
Sargeant,4,30,31,36,38,40,_,5500,9900,_,_,_,_,_
Sargeant,5,35,36,41,43,45,_,11000,20900,_,_,_,_,_
Sargeant,6,40,41,46,48,50,_,27500,48400,_,_,_,_,_
Sargeant,7,46,47,52,54,56,_,55000,103400,_,_,_,_,_
Sargeant,8,51,52,57,59,61,_,110000,213400,_,_,_,_,_
Sargeant,9,51,52,57,59,61,_,110000,321750,_,_,_,_,_
Sargeant,10,51,52,57,59,61,_,110000,429000,_,_,_,_,_
Sargeant,11,51,52,57,59,61,_,110000,533500,_,_,_,_,_
Piastri,1,22,26,28,33,21,_,0,0,3,0,0,2,8
Piastri,2,27,31,33,38,26,_,1950,1950,_,_,_,_,_
Piastri,3,33,37,39,44,32,_,3250,5200,_,_,_,_,_
Piastri,4,38,42,44,49,37,_,6500,11700,_,_,_,_,_
Piastri,5,43,47,49,54,42,_,13000,24700,_,_,_,_,_
Piastri,6,48,52,54,59,47,_,32500,57200,_,_,_,_,_
Piastri,7,54,58,60,65,53,_,65000,122200,_,_,_,_,_
Piastri,8,59,63,65,70,58,_,130000,252200,_,_,_,_,_
Piastri,9,59,63,65,70,58,_,130000,380250,_,_,_,_,_
Piastri,10,59,63,65,70,58,_,130000,507000,_,_,_,_,_
Piastri,11,59,63,65,70,58,_,130000,630500,_,_,_,_,_
Hulkenberg,1,32,37,40,27,29,_,0,0,3,0,0,1,8
Hulkenberg,2,37,42,45,32,34,_,2550,2550,_,_,_,_,_
Hulkenberg,3,43,48,51,38,40,_,4250,6800,_,_,_,_,_
Hulkenberg,4,48,53,56,43,45,_,8500,15300,_,_,_,_,_
Hulkenberg,5,54,59,62,49,51,_,17000,32300,_,_,_,_,_
Hulkenberg,6,59,64,67,54,56,_,42500,74800,_,_,_,_,_
Hulkenberg,7,65,70,73,60,62,_,85000,159800,_,_,_,_,_
Hulkenberg,8,70,75,78,65,67,_,170000,329800,_,_,_,_,_
Hulkenberg,9,70,75,78,65,67,_,170000,497250,_,_,_,_,_
Hulkenberg,10,70,75,78,65,67,_,170000,663000,_,_,_,_,_
Hulkenberg,11,70,75,78,65,67,_,170000,824500,_,_,_,_,_
de Vries,1,45,47,34,39,40,_,0,0,3,0,0,1,8
de Vries,2,50,52,39,44,45,_,3150,3150,_,_,_,_,_
de Vries,3,56,58,45,50,51,_,5250,8400,_,_,_,_,_
de Vries,4,61,63,50,55,56,_,10500,18900,_,_,_,_,_
de Vries,5,66,68,55,60,61,_,21000,39900,_,_,_,_,_
de Vries,6,71,73,60,65,66,_,52500,92400,_,_,_,_,_
de Vries,7,77,79,66,71,72,_,105000,197400,_,_,_,_,_
de Vries,8,82,84,71,76,77,_,210000,407400,_,_,_,_,_
de Vries,9,82,84,71,76,77,_,210000,614250,_,_,_,_,_
de Vries,10,82,84,71,76,77,_,210000,819000,_,_,_,_,_
de Vries,11,82,84,71,76,77,_,210000,1018500,_,_,_,_,_
Albon,1,21,10,12,14,18,_,0,0,3,0,0,2,8
Albon,2,26,15,17,19,23,_,1500,1500,_,_,_,_,_
Albon,3,32,21,23,25,29,_,2500,4000,_,_,_,_,_
Albon,4,37,26,28,30,34,_,5000,9000,_,_,_,_,_
Albon,5,42,31,33,35,39,_,10000,19000,_,_,_,_,_
Albon,6,47,36,38,40,44,_,25000,44000,_,_,_,_,_
Albon,7,53,42,44,46,50,_,50000,94000,_,_,_,_,_
Albon,8,58,47,49,51,55,_,100000,194000,_,_,_,_,_
Albon,9,58,47,49,51,55,_,100000,292500,_,_,_,_,_
Albon,10,58,47,49,51,55,_,100000,390000,_,_,_,_,_
Albon,11,58,47,49,51,55,_,100000,485000,_,_,_,_,_
Tsunoda,1,47,50,42,55,46,_,0,0,3,0,0,1,8
Tsunoda,2,52,55,47,60,51,_,3750,3750,_,_,_,_,_
Tsunoda,3,58,61,53,66,57,_,6250,10000,_,_,_,_,_
Tsunoda,4,63,66,58,71,62,_,12500,22500,_,_,_,_,_
Tsunoda,5,69,72,64,77,68,_,25000,47500,_,_,_,_,_
Tsunoda,6,74,77,69,82,73,_,62500,110000,_,_,_,_,_
Tsunoda,7,80,83,75,88,79,_,125000,235000,_,_,_,_,_
Tsunoda,8,85,88,80,93,84,_,250000,485000,_,_,_,_,_
Tsunoda,9,85,88,80,93,84,_,250000,731250,_,_,_,_,_
Tsunoda,10,85,88,80,93,84,_,250000,975000,_,_,_,_,_
Tsunoda,11,85,88,80,93,84,_,250000,1212500,_,_,_,_,_
Zhou,1,45,48,52,42,53,_,0,0,3,0,0,2,8
Zhou,2,50,53,57,47,58,_,3750,3750,_,_,_,_,_
Zhou,3,56,59,63,53,64,_,6250,10000,_,_,_,_,_
Zhou,4,61,64,68,58,69,_,12500,22500,_,_,_,_,_
Zhou,5,67,70,74,64,75,_,25000,47500,_,_,_,_,_
Zhou,6,72,75,79,69,80,_,62500,110000,_,_,_,_,_
Zhou,7,78,81,85,75,86,_,125000,235000,_,_,_,_,_
Zhou,8,83,86,90,80,91,_,250000,485000,_,_,_,_,_
Zhou,9,83,86,90,80,91,_,250000,731250,_,_,_,_,_
Zhou,10,83,86,90,80,91,_,250000,975000,_,_,_,_,_
Zhou,11,83,86,90,80,91,_,250000,1212500,_,_,_,_,_
Bottas,1,55,45,48,50,42,_,0,0,3,0,0,1,8
Bottas,2,60,50,53,55,47,_,3750,3750,_,_,_,_,_
Bottas,3,66,56,59,61,53,_,6250,10000,_,_,_,_,_
Bottas,4,71,61,64,66,58,_,12500,22500,_,_,_,_,_
Bottas,5,77,67,70,72,64,_,25000,47500,_,_,_,_,_
Bottas,6,82,72,75,77,69,_,62500,110000,_,_,_,_,_
Bottas,7,88,78,81,83,75,_,125000,235000,_,_,_,_,_
Bottas,8,93,83,86,88,80,_,250000,485000,_,_,_,_,_
Bottas,9,93,83,86,88,80,_,250000,731250,_,_,_,_,_
Bottas,10,93,83,86,88,80,_,250000,975000,_,_,_,_,_
Bottas,11,93,83,86,88,80,_,250000,1212500,_,_,_,_,_
Magnussen,1,41,55,45,49,50,_,0,0,3,0,0,2,8
Magnussen,2,46,60,50,54,55,_,3750,3750,_,_,_,_,_
Magnussen,3,52,66,56,60,61,_,6250,10000,_,_,_,_,_
Magnussen,4,57,71,61,65,66,_,12500,22500,_,_,_,_,_
Magnussen,5,63,77,67,71,72,_,25000,47500,_,_,_,_,_
Magnussen,6,68,82,72,76,77,_,62500,110000,_,_,_,_,_
Magnussen,7,74,88,78,82,83,_,125000,235000,_,_,_,_,_
Magnussen,8,79,93,83,87,88,_,250000,485000,_,_,_,_,_
Magnussen,9,79,93,83,87,88,_,250000,731250,_,_,_,_,_
Magnussen,10,79,93,83,87,88,_,250000,975000,_,_,_,_,_
Magnussen,11,79,93,83,87,88,_,250000,1212500,_,_,_,_,_
Ocon,1,52,41,53,46,48,_,0,0,3,0,0,1,8
Ocon,2,57,46,58,51,53,_,3750,3750,_,_,_,_,_
Ocon,3,63,52,64,57,59,_,6250,10000,_,_,_,_,_
Ocon,4,68,57,69,62,64,_,12500,22500,_,_,_,_,_
Ocon,5,74,63,75,68,70,_,25000,47500,_,_,_,_,_
Ocon,6,79,68,80,73,75,_,62500,110000,_,_,_,_,_
Ocon,7,85,74,86,79,81,_,125000,235000,_,_,_,_,_
Ocon,8,90,79,91,84,86,_,250000,485000,_,_,_,_,_
Ocon,9,90,79,91,84,86,_,250000,731250,_,_,_,_,_
Ocon,10,90,79,91,84,86,_,250000,975000,_,_,_,_,_
Ocon,11,90,79,91,84,86,_,250000,1212500,_,_,_,_,_
Gasly,1,51,56,46,48,59,_,0,0,3,0,0,2,8
Gasly,2,56,61,51,53,64,_,4050,4050,_,_,_,_,_
Gasly,3,62,67,57,59,70,_,6750,10800,_,_,_,_,_
Gasly,4,67,72,62,64,75,_,13500,24300,_,_,_,_,_
Gasly,5,72,77,67,69,80,_,27000,51300,_,_,_,_,_
Gasly,6,77,82,72,74,85,_,67500,118800,_,_,_,_,_
Gasly,7,83,88,78,80,91,_,135000,253800,_,_,_,_,_
Gasly,8,88,93,83,85,96,_,270000,523800,_,_,_,_,_
Gasly,9,88,93,83,85,96,_,270000,789750,_,_,_,_,_
Gasly,10,88,93,83,85,96,_,270000,1053000,_,_,_,_,_
Gasly,11,88,93,83,85,96,_,270000,1309500,_,_,_,_,_
Stroll,1,55,46,50,57,52,_,0,0,3,0,0,1,8
Stroll,2,60,51,55,62,57,_,4050,4050,_,_,_,_,_
Stroll,3,66,57,61,68,63,_,6750,10800,_,_,_,_,_
Stroll,4,71,62,66,73,68,_,13500,24300,_,_,_,_,_
Stroll,5,76,67,71,78,73,_,27000,51300,_,_,_,_,_
Stroll,6,81,72,76,83,78,_,67500,118800,_,_,_,_,_
Stroll,7,87,78,82,89,84,_,135000,253800,_,_,_,_,_
Stroll,8,92,83,87,94,89,_,270000,523800,_,_,_,_,_
Stroll,9,92,83,87,94,89,_,270000,789750,_,_,_,_,_
Stroll,10,92,83,87,94,89,_,270000,1053000,_,_,_,_,_
Stroll,11,92,83,87,94,89,_,270000,1309500,_,_,_,_,_
Perez,1,48,59,52,54,47,_,0,0,3,0,0,1,8
Perez,2,53,64,57,59,52,_,4050,4050,_,_,_,_,_
Perez,3,59,70,63,65,58,_,6750,10800,_,_,_,_,_
Perez,4,64,75,68,70,63,_,13500,24300,_,_,_,_,_
Perez,5,69,80,73,75,68,_,27000,51300,_,_,_,_,_
Perez,6,74,85,78,80,73,_,67500,118800,_,_,_,_,_
Perez,7,80,91,84,86,79,_,135000,253800,_,_,_,_,_
Perez,8,85,96,89,91,84,_,270000,523800,_,_,_,_,_
Perez,9,85,96,89,91,84,_,270000,789750,_,_,_,_,_
Perez,10,85,96,89,91,84,_,270000,1053000,_,_,_,_,_
Perez,11,85,96,89,91,84,_,270000,1309500,_,_,_,_,_
Sainz,1,47,48,58,53,54,_,0,0,3,0,0,2,8
Sainz,2,52,53,63,58,59,_,4050,4050,_,_,_,_,_
Sainz,3,58,59,69,64,65,_,6750,10800,_,_,_,_,_
Sainz,4,63,64,74,69,70,_,13500,24300,_,_,_,_,_
Sainz,5,68,69,79,74,75,_,27000,51300,_,_,_,_,_
Sainz,6,73,74,84,79,80,_,67500,118800,_,_,_,_,_
Sainz,7,79,80,90,85,86,_,135000,253800,_,_,_,_,_
Sainz,8,84,85,95,90,91,_,270000,523800,_,_,_,_,_
Sainz,9,84,85,95,90,91,_,270000,789750,_,_,_,_,_
Sainz,10,84,85,95,90,91,_,270000,1053000,_,_,_,_,_
Sainz,11,84,85,95,90,91,_,270000,1309500,_,_,_,_,_
Russell,1,58,53,54,46,49,_,0,0,3,0,0,1,8
Russell,2,63,58,59,51,54,_,4050,4050,_,_,_,_,_
Russell,3,69,64,65,57,60,_,6750,10800,_,_,_,_,_
Russell,4,74,69,70,62,65,_,13500,24300,_,_,_,_,_
Russell,5,79,74,75,67,70,_,27000,51300,_,_,_,_,_
Russell,6,84,79,80,72,75,_,67500,118800,_,_,_,_,_
Russell,7,90,85,86,78,81,_,135000,253800,_,_,_,_,_
Russell,8,95,90,91,83,86,_,270000,523800,_,_,_,_,_
Russell,9,95,90,91,83,86,_,270000,789750,_,_,_,_,_
Russell,10,95,90,91,83,86,_,270000,1053000,_,_,_,_,_
Russell,11,95,90,91,83,86,_,270000,1309500,_,_,_,_,_
Alonso,1,62,55,52,60,51,_,0,0,3,0,0,2,8
Alonso,2,67,60,57,65,56,_,4500,4500,_,_,_,_,_
Alonso,3,73,66,63,71,62,_,7500,12000,_,_,_,_,_
Alonso,4,78,71,68,76,67,_,15000,27000,_,_,_,_,_
Alonso,5,83,76,73,81,72,_,30000,57000,_,_,_,_,_
Alonso,6,88,81,78,86,77,_,75000,132000,_,_,_,_,_
Alonso,7,94,87,84,92,83,_,150000,282000,_,_,_,_,_
Alonso,8,99,92,89,97,88,_,300000,582000,_,_,_,_,_
Alonso,9,99,92,89,97,88,_,300000,877500,_,_,_,_,_
Alonso,10,99,92,89,97,88,_,300000,1170000,_,_,_,_,_
Alonso,11,99,92,89,97,88,_,300000,1455000,_,_,_,_,_
Norris,1,60,49,54,55,62,_,0,0,3,0,0,1,8
Norris,2,65,54,59,60,67,_,4500,4500,_,_,_,_,_
Norris,3,71,60,65,66,73,_,7500,12000,_,_,_,_,_
Norris,4,76,65,70,71,78,_,15000,27000,_,_,_,_,_
Norris,5,81,70,75,76,83,_,30000,57000,_,_,_,_,_
Norris,6,86,75,80,81,88,_,75000,132000,_,_,_,_,_
Norris,7,92,81,86,87,94,_,150000,282000,_,_,_,_,_
Norris,8,97,86,91,92,99,_,300000,582000,_,_,_,_,_
Norris,9,97,86,91,92,99,_,300000,877500,_,_,_,_,_
Norris,10,97,86,91,92,99,_,300000,1170000,_,_,_,_,_
Norris,11,97,86,91,92,99,_,300000,1455000,_,_,_,_,_
Verstappen,1,60,49,62,52,57,_,0,0,3,0,0,2,8
Verstappen,2,65,54,67,57,62,_,4500,4500,_,_,_,_,_
Verstappen,3,71,60,73,63,68,_,7500,12000,_,_,_,_,_
Verstappen,4,76,65,78,68,73,_,15000,27000,_,_,_,_,_
Verstappen,5,81,70,83,73,78,_,30000,57000,_,_,_,_,_
Verstappen,6,86,75,88,78,83,_,75000,132000,_,_,_,_,_
Verstappen,7,92,81,94,84,89,_,150000,282000,_,_,_,_,_
Verstappen,8,97,86,99,89,94,_,300000,582000,_,_,_,_,_
Verstappen,9,97,86,99,89,94,_,300000,877500,_,_,_,_,_
Verstappen,10,97,86,99,89,94,_,300000,1170000,_,_,_,_,_
Verstappen,11,97,86,99,89,94,_,300000,1455000,_,_,_,_,_
Leclerc,1,56,62,60,50,52,_,0,0,3,0,0,1,8
Leclerc,2,61,67,65,55,57,_,4500,4500,_,_,_,_,_
Leclerc,3,67,73,71,61,63,_,7500,12000,_,_,_,_,_
Leclerc,4,72,78,76,66,68,_,15000,27000,_,_,_,_,_
Leclerc,5,77,83,81,71,73,_,30000,57000,_,_,_,_,_
Leclerc,6,82,88,86,76,78,_,75000,132000,_,_,_,_,_
Leclerc,7,88,94,92,82,84,_,150000,282000,_,_,_,_,_
Leclerc,8,93,99,97,87,89,_,300000,582000,_,_,_,_,_
Leclerc,9,93,99,97,87,89,_,300000,877500,_,_,_,_,_
Leclerc,10,93,99,97,87,89,_,300000,1170000,_,_,_,_,_
Leclerc,11,93,99,97,87,89,_,300000,1455000,_,_,_,_,_
Hamilton,1,49,54,57,62,58,_,0,0,3,0,0,2,8
Hamilton,2,54,59,62,67,63,_,4500,4500,_,_,_,_,_
Hamilton,3,60,65,68,73,69,_,7500,12000,_,_,_,_,_
Hamilton,4,65,70,73,78,74,_,15000,27000,_,_,_,_,_
Hamilton,5,70,75,78,83,79,_,30000,57000,_,_,_,_,_
Hamilton,6,75,80,83,88,84,_,75000,132000,_,_,_,_,_
Hamilton,7,81,86,89,94,90,_,150000,282000,_,_,_,_,_
Hamilton,8,86,91,94,99,95,_,300000,582000,_,_,_,_,_
Hamilton,9,86,91,94,99,95,_,300000,877500,_,_,_,_,_
Hamilton,10,86,91,94,99,95,_,300000,1170000,_,_,_,_,_
Hamilton,11,86,91,94,99,95,_,300000,1455000,_,_,_,_,_
Brakes,Essence,1,5,4,3,7,0.94,0,0,1,0,1,1,11
Brakes,Essence,2,6,5,4,9,0.92,200,200,_,_,_,_,_
Brakes,Essence,3,7,6,5,11,0.9,400,600,_,_,_,_,_
Brakes,Essence,4,8,7,6,13,0.88,750,1350,_,_,_,_,_
Brakes,Essence,5,9,8,7,15,0.86,1500,2850,_,_,_,_,_
Brakes,Essence,6,10,9,8,17,0.84,2500,5350,_,_,_,_,_
Brakes,Essence,7,11,10,9,19,0.82,5000,10350,_,_,_,_,_
Brakes,Essence,8,12,11,10,21,0.8,10000,20350,_,_,_,_,_
Brakes,Essence,9,13,12,11,23,0.78,25000,45350,_,_,_,_,_
Brakes,Essence,10,14,13,12,25,0.76,50000,95350,_,_,_,_,_
Brakes,Essence,11,15,14,13,27,0.73,100000,195350,_,_,_,_,_
Brakes,Crisis SL,1,11,5,6,7,0.84,0,0,2,0,0,1,9
Brakes,Crisis SL,2,13,6,8,9,0.8,990,990,_,_,_,_,_
Brakes,Crisis SL,3,15,8,9,10,0.76,1925,2915,_,_,_,_,_
Brakes,Crisis SL,4,17,9,11,12,0.71,3300,6215,_,_,_,_,_
Brakes,Crisis SL,5,19,11,12,13,0.67,6600,12815,_,_,_,_,_
Brakes,Crisis SL,6,21,12,14,15,0.63,13200,26015,_,_,_,_,_
Brakes,Crisis SL,7,23,13,15,16,0.59,33000,59015,_,_,_,_,_
Brakes,Crisis SL,8,25,15,17,18,0.55,66000,125015,_,_,_,_,_
Brakes,Crisis SL,9,27,16,18,19,0.51,123750,248765,_,_,_,_,_
Brakes,Crisis SL,10,27,16,18,19,0.51,123750,371525,_,_,_,_,_
Brakes,Crisis SL,11,27,16,18,19,0.51,123750,493350,_,_,_,_,_
Brakes,Axiom,1,4,14,8,5,0.88,0,0,1,0,0,1,11
Brakes,Axiom,2,5,16,9,6,0.86,240,240,_,_,_,_,
Brakes,Axiom,3,6,18,10,7,0.84,480,720,_,_,_,_,_
Brakes,Axiom,4,7,20,11,8,0.82,900,1620,_,_,_,_,_
Brakes,Axiom,5,8,22,12,9,0.8,1800,3420,_,_,_,_,_
Brakes,Axiom,6,9,24,13,10,0.78,3000,6420,_,_,_,_,_
Brakes,Axiom,7,10,26,14,11,0.76,6000,12420,_,_,_,_,_
Brakes,Axiom,8,11,28,15,12,0.73,12000,24420,_,_,_,_,_
Brakes,Axiom,9,12,30,16,13,0.71,30000,54420,_,_,_,_,_
Brakes,Axiom,10,13,32,17,14,0.69,60000,114420,_,_,_,_,_
Brakes,Axiom,11,14,34,18,15,0.67,120000,234420,_,_,_,_,_
Brakes,Wildcore,1,17,11,14,9,0.84,0,0,3,0,0,1,8
Brakes,Wildcore,2,20,13,17,11,0.8,3000,3000,_,_,_,_,_
Brakes,Wildcore,3,22,14,19,13,0.77,5250,8250,_,_,_,_,_
Brakes,Wildcore,4,25,16,22,15,0.73,9375,17625,_,_,_,_,_
Brakes,Wildcore,5,28,18,25,16,0.7,18750,36375,_,_,_,_,_
Brakes,Wildcore,6,31,20,28,18,0.66,46875,83250,_,_,_,_,_
Brakes,Wildcore,7,33,21,30,20,0.63,93750,177000,_,_,_,_,_
Brakes,Wildcore,8,36,23,33,22,0.59,187500,364500,_,_,_,_,_
Brakes,Wildcore,9,36,23,33,22,0.59,187500,549000,_,_,_,_,_
Brakes,Wildcore,10,36,23,33,22,0.59,187500,731250,_,_,_,_,_
Brakes,Wildcore,11,36,23,33,22,0.59,187500,909375,_,_,_,_,_
Brakes,Suspense,1,9,15,12,10,0.73,0,0,2,0,0,1,9
Brakes,Suspense,2,10,17,13,11,0.69,1890,1890,_,_,_,_,_
Brakes,Suspense,3,12,19,15,13,0.64,3675,5565,_,_,_,_,_
Brakes,Suspense,4,13,21,16,14,0.6,6300,11865,_,_,_,_,_
Brakes,Suspense,5,15,24,18,16,0.55,12600,24465,_,_,_,_,_
Brakes,Suspense,6,16,26,19,17,0.51,25200,49665,_,_,_,_,_
Brakes,Suspense,7,17,28,20,18,0.46,63000,112665,_,_,_,_,_
Brakes,Suspense,8,19,30,22,20,0.41,126000,238665,_,_,_,_,_
Brakes,Suspense,9,20,32,23,21,0.37,236250,474915,_,_,_,_,_
Brakes,Suspense,10,20,32,23,21,0.37,236250,709275,_,_,_,_,_
Brakes,Suspense,11,20,32,23,21,0.37,236250,941850,_,_,_,_,_
Brakes,The Warden,1,12,15,14,11,0.69,0,0,2,0,0,1,9
Brakes,The Warden,2,14,17,16,13,0.66,2250,2250,_,_,_,_,_
Brakes,The Warden,3,16,18,17,15,0.63,4375,6625,_,_,_,_,_
Brakes,The Warden,4,17,20,19,16,0.59,7500,14125,_,_,_,_,_
Brakes,The Warden,5,19,22,21,18,0.56,15000,29125,_,_,_,_,_
Brakes,The Warden,6,21,23,22,20,0.53,30000,59125,_,_,_,_,_
Brakes,The Warden,7,23,25,24,22,0.5,75000,134125,_,_,_,_,_
Brakes,The Warden,8,24,26,25,23,0.46,150000,284125,_,_,_,_,_
Brakes,The Warden,9,26,28,27,25,0.43,281250,565375,_,_,_,_,_
Brakes,The Warden,10,26,28,27,25,0.43,281250,844375,_,_,_,_,_
Brakes,The Warden,11,26,28,27,25,0.43,281250,1121250,_,_,_,_,_
Brakes,Onyx,1,14,11,12,25,0.76,0,0,3,0,0,1,8
Brakes,Onyx,2,16,13,14,29,0.72,6000,6000,_,_,_,_,_
Brakes,Onyx,3,17,14,16,32,0.68,10500,16500,_,_,_,_,_
Brakes,Onyx,4,19,16,18,36,0.64,18750,35250,_,_,_,_,_
Brakes,Onyx,5,21,18,19,39,0.6,37500,72750,_,_,_,_,_
Brakes,Onyx,6,23,20,21,43,0.57,93750,166500,_,_,_,_,_
Brakes,Onyx,7,24,21,23,46,0.53,187500,354000,_,_,_,_,_
Brakes,Onyx,8,26,23,25,50,0.49,375000,729000,_,_,_,_,_
Brakes,Onyx,9,26,23,25,50,0.49,375000,1098000,_,_,_,_,_
Brakes,Onyx,10,26,23,25,50,0.49,375000,1462500,_,_,_,_,_
Brakes,Onyx,11,26,23,25,50,0.49,375000,1818750,_,_,_,_,_
Gearbox,Switch-R-OO,1,3,4,2,5,0.84,0,0,1,0,1,1,11
Gearbox,Switch-R-OO,2,4,5,3,6,0.8,200,200,_,_,_,_,_
Gearbox,Switch-R-OO,3,5,6,4,7,0.76,400,600,_,_,_,_,_
Gearbox,Switch-R-OO,4,6,7,5,8,0.71,750,1350,_,_,_,_,_
Gearbox,Switch-R-OO,5,7,8,6,9,0.67,1500,2850,_,_,_,_,_
Gearbox,Switch-R-OO,6,8,9,7,10,0.63,2500,5350,_,_,_,_,_
Gearbox,Switch-R-OO,7,9,10,8,11,0.59,5000,10350,_,_,_,_,_
Gearbox,Switch-R-OO,8,10,11,9,12,0.55,10000,20350,_,_,_,_,_
Gearbox,Switch-R-OO,9,11,12,10,13,0.51,25000,45350,_,_,_,_,_
Gearbox,Switch-R-OO,10,12,13,11,14,0.47,50000,95350,_,_,_,_,_
Gearbox,Switch-R-OO,11,13,14,12,15,0.43,100000,195350,_,_,_,_,_
Gearbox,Swiftcharge,1,4,8,7,6,0.92,0,0,1,0,0,1,11
Gearbox,Swiftcharge,2,5,10,9,7,0.9,220,220,_,_,_,_,_
Gearbox,Swiftcharge,3,6,11,10,8,0.88,440,660,_,_,_,_,_
Gearbox,Swiftcharge,4,7,13,12,9,0.86,825,1485,_,_,_,_,_
Gearbox,Swiftcharge,5,8,14,13,10,0.84,1650,3135,_,_,_,_,_
Gearbox,Swiftcharge,6,9,16,15,11,0.82,2750,5885,_,_,_,_,_
Gearbox,Swiftcharge,7,10,17,16,12,0.8,5500,11385,_,_,_,_,_
Gearbox,Swiftcharge,8,11,19,18,13,0.78,11000,22385,_,_,_,_,_
Gearbox,Swiftcharge,9,12,20,19,14,0.76,27500,49885,_,_,_,_,_
Gearbox,Swiftcharge,10,13,22,21,15,0.73,55000,104885,_,_,_,_,_
Gearbox,Swiftcharge,11,14,23,22,16,0.71,110000,214885,_,_,_,_,_
Gearbox,Spectrum,1,8,11,7,9,0.82,0,0,2,0,0,1,9
Gearbox,Spectrum,2,10,13,9,11,0.78,1170,1170,_,_,_,_,_
Gearbox,Spectrum,3,11,15,11,13,0.75,2275,3445,_,_,_,_,_
Gearbox,Spectrum,4,13,16,12,14,0.71,3900,7345,_,_,_,_,_
Gearbox,Spectrum,5,14,18,14,16,0.67,7800,15145,_,_,_,_,_
Gearbox,Spectrum,6,16,20,16,18,0.64,15600,30745,_,_,_,_,_
Gearbox,Spectrum,7,17,22,18,20,0.6,39000,69745,_,_,_,_,_
Gearbox,Spectrum,8,19,23,19,21,0.57,78000,147745,_,_,_,_,_
Gearbox,Spectrum,9,20,25,21,23,0.53,146250,293995,_,_,_,_,_
Gearbox,Spectrum,10,20,25,21,23,0.53,146250,439075,_,_,_,_,_
Gearbox,Spectrum,11,20,25,21,23,0.53,146250,583050,_,_,_,_,_
Gearbox,Verdict,1,16,7,9,13,0.86,0,0,2,0,0,1,9
Gearbox,Verdict,2,18,8,10,15,0.83,1530,1530,_,_,_,_,_
Gearbox,Verdict,3,20,10,12,17,0.8,2975,4505,_,_,_,_,_
Gearbox,Verdict,4,22,11,13,19,0.77,5100,9605,_,_,_,_,_
Gearbox,Verdict,5,25,13,14,22,0.75,10200,19805,_,_,_,_,_
Gearbox,Verdict,6,27,14,16,24,0.72,20400,40205,_,_,_,_,_
Gearbox,Verdict,7,29,15,17,26,0.69,51000,91205,_,_,_,_,_
Gearbox,Verdict,8,31,17,19,28,0.66,102000,193205,_,_,_,_,_
